1 saved {'val_OrigRecLoss': 0.01181, 'val_FeatRecLoss': 0.00171, 'val_kl_Loss_Z': 1.31089, 'val_kl_Loss_FC': 0.00364}
1474 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.25357, 'val_kl_Loss_FC': 0.0005}
1475 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.11285, 'val_kl_Loss_FC': 0.00033}
1476 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.12981, 'val_kl_Loss_FC': 0.00067}
1477 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.10661, 'val_kl_Loss_FC': 0.00046}
1478 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.00352, 'val_kl_Loss_FC': 0.00044}
1479 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 1.98062, 'val_kl_Loss_FC': 0.0001}
1480 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.70702, 'val_kl_Loss_FC': 0.00015}
1481 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.4441, 'val_kl_Loss_FC': 0.00012}
1482 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 3.05246, 'val_kl_Loss_FC': 0.00027}
1483 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.34585, 'val_kl_Loss_FC': 0.00086}
1484 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.19113, 'val_kl_Loss_FC': 7e-05}
1485 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.11629, 'val_kl_Loss_FC': 0.00076}
1486 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.36139, 'val_kl_Loss_FC': 0.00026}
1487 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.24989, 'val_kl_Loss_FC': 0.00058}
1488 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.1806, 'val_kl_Loss_FC': 0.00021}
1489 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.25749, 'val_kl_Loss_FC': 0.00047}
1490 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.11265, 'val_kl_Loss_FC': 8e-05}
1491 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.85441, 'val_kl_Loss_FC': 0.00041}
1492 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.23505, 'val_kl_Loss_FC': 0.00069}
1493 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.11082, 'val_kl_Loss_FC': 0.0005}
1494 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.07285, 'val_kl_Loss_FC': 0.00057}
1495 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.03373, 'val_kl_Loss_FC': 0.00027}
1496 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 1.99688, 'val_kl_Loss_FC': 0.00043}
1497 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 1.98694, 'val_kl_Loss_FC': 0.00015}
1498 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.42468, 'val_kl_Loss_FC': 0.0004}
1499 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.12025, 'val_kl_Loss_FC': 0.00036}
1500 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 1.99783, 'val_kl_Loss_FC': 0.00034}
1501 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 1.98748, 'val_kl_Loss_FC': 0.00021}
1502 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.18144, 'val_kl_Loss_FC': 0.00035}
1503 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.00896, 'val_kl_Loss_FC': 0.00015}
1504 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.56908, 'val_kl_Loss_FC': 0.00024}
1505 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.25844, 'val_kl_Loss_FC': 0.00023}
1506 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.27156, 'val_kl_Loss_FC': 0.00023}
1507 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.20708, 'val_kl_Loss_FC': 0.00026}
1508 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.19865, 'val_kl_Loss_FC': 0.00021}
1509 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.27816, 'val_kl_Loss_FC': 0.00015}
1510 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.52372, 'val_kl_Loss_FC': 0.00045}
1511 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.11836, 'val_kl_Loss_FC': 0.00014}
1512 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.5515, 'val_kl_Loss_FC': 0.00083}
1513 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00027, 'val_kl_Loss_Z': 2.12332, 'val_kl_Loss_FC': 0.00053}
1514 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.03995, 'val_kl_Loss_FC': 0.00017}
1515 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.39047, 'val_kl_Loss_FC': 0.00033}
1516 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.07415, 'val_kl_Loss_FC': 0.00029}
1517 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.0115, 'val_kl_Loss_FC': 0.00021}
1518 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.13438, 'val_kl_Loss_FC': 0.00067}
1519 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00027, 'val_kl_Loss_Z': 2.00456, 'val_kl_Loss_FC': 0.00086}
1520 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.01487, 'val_kl_Loss_FC': 0.00026}
1521 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.02087, 'val_kl_Loss_FC': 0.00027}
1522 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.01591, 'val_kl_Loss_FC': 0.00021}
1523 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.07112, 'val_kl_Loss_FC': 0.00024}
1524 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.11207, 'val_kl_Loss_FC': 0.00023}
1525 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.16196, 'val_kl_Loss_FC': 0.00031}
1526 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.0114, 'val_kl_Loss_FC': 0.00085}
1527 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.00382, 'val_kl_Loss_FC': 0.00028}
1528 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 1.99888, 'val_kl_Loss_FC': 0.00023}
1529 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 2.28403, 'val_kl_Loss_FC': 0.00028}
1530 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.18526, 'val_kl_Loss_FC': 0.00058}
1531 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.04437, 'val_kl_Loss_FC': 0.00068}
1532 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 1.99353, 'val_kl_Loss_FC': 0.00074}
1533 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.05541, 'val_kl_Loss_FC': 0.00014}
1534 not saved {'val_OrigRecLoss': 0.00071, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.55775, 'val_kl_Loss_FC': 0.00011}
1535 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 2.92948, 'val_kl_Loss_FC': 0.00025}
1536 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.33954, 'val_kl_Loss_FC': 0.00012}
1537 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.71693, 'val_kl_Loss_FC': 0.00015}
1538 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.62431, 'val_kl_Loss_FC': 0.0001}
1539 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.96263, 'val_kl_Loss_FC': 0.00022}
1540 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.40476, 'val_kl_Loss_FC': 0.00023}
1541 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.26215, 'val_kl_Loss_FC': 0.00011}
1542 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.80816, 'val_kl_Loss_FC': 0.00064}
1543 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.17583, 'val_kl_Loss_FC': 0.0001}
1544 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.90551, 'val_kl_Loss_FC': 0.0006}
1545 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.26738, 'val_kl_Loss_FC': 0.00012}
1546 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.78633, 'val_kl_Loss_FC': 0.00012}
1547 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.78392, 'val_kl_Loss_FC': 0.00012}
1548 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.98635, 'val_kl_Loss_FC': 0.00019}
1549 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.54032, 'val_kl_Loss_FC': 0.00036}
1550 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.19852, 'val_kl_Loss_FC': 9e-05}
1551 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00027, 'val_kl_Loss_Z': 2.91002, 'val_kl_Loss_FC': 0.00074}
1552 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.26433, 'val_kl_Loss_FC': 0.00038}
1553 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.1372, 'val_kl_Loss_FC': 0.00019}
1554 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.39229, 'val_kl_Loss_FC': 0.00023}
1555 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.29115, 'val_kl_Loss_FC': 0.00035}
1556 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.09058, 'val_kl_Loss_FC': 0.00014}
1557 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.54916, 'val_kl_Loss_FC': 0.00045}
1558 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.20101, 'val_kl_Loss_FC': 0.00024}
1559 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.21584, 'val_kl_Loss_FC': 0.0003}
1560 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.09064, 'val_kl_Loss_FC': 0.00024}
1561 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.1574, 'val_kl_Loss_FC': 0.00016}
1562 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.47678, 'val_kl_Loss_FC': 0.00026}
1563 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.19131, 'val_kl_Loss_FC': 0.00016}
1564 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.46176, 'val_kl_Loss_FC': 0.0001}
1565 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.92873, 'val_kl_Loss_FC': 0.00098}
1566 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.214, 'val_kl_Loss_FC': 0.00042}
1567 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.16151, 'val_kl_Loss_FC': 0.00024}
1568 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.23246, 'val_kl_Loss_FC': 0.00011}
1569 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.65588, 'val_kl_Loss_FC': 0.00029}
1570 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.25124, 'val_kl_Loss_FC': 0.00021}
1571 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.30361, 'val_kl_Loss_FC': 0.00021}
1572 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.40823, 'val_kl_Loss_FC': 0.00023}
1573 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.37373, 'val_kl_Loss_FC': 0.00054}
1574 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.17126, 'val_kl_Loss_FC': 0.0004}
1575 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.1074, 'val_kl_Loss_FC': 0.00014}
1576 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.80406, 'val_kl_Loss_FC': 0.00075}
1577 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.39576, 'val_kl_Loss_FC': 0.00073}
1578 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.12356, 'val_kl_Loss_FC': 0.0001}
1579 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.8804, 'val_kl_Loss_FC': 0.00072}
1580 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.28287, 'val_kl_Loss_FC': 0.00036}
1581 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.26439, 'val_kl_Loss_FC': 0.00043}
1582 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.08863, 'val_kl_Loss_FC': 0.00018}
1583 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.53481, 'val_kl_Loss_FC': 0.00049}
1584 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.09116, 'val_kl_Loss_FC': 0.00018}
1585 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.59532, 'val_kl_Loss_FC': 0.00032}
1586 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.2826, 'val_kl_Loss_FC': 0.00013}
1587 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.73965, 'val_kl_Loss_FC': 0.00018}
1588 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.78288, 'val_kl_Loss_FC': 0.00055}
1589 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.25466, 'val_kl_Loss_FC': 0.00019}
1590 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.51766, 'val_kl_Loss_FC': 0.00016}
1591 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.79859, 'val_kl_Loss_FC': 0.00088}
1592 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.24731, 'val_kl_Loss_FC': 0.00055}
1593 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.1739, 'val_kl_Loss_FC': 0.00055}
1594 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.15277, 'val_kl_Loss_FC': 0.00019}
1595 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.43652, 'val_kl_Loss_FC': 0.00037}
1596 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.16899, 'val_kl_Loss_FC': 0.00019}
1597 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.32979, 'val_kl_Loss_FC': 0.0003}
1598 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.13495, 'val_kl_Loss_FC': 0.00065}
1599 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.1334, 'val_kl_Loss_FC': 0.0002}
1600 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.28134, 'val_kl_Loss_FC': 0.00029}
1601 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.08623, 'val_kl_Loss_FC': 0.00021}
1602 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.34171, 'val_kl_Loss_FC': 0.00015}
1603 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 2.53968, 'val_kl_Loss_FC': 0.00083}
1604 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.25194, 'val_kl_Loss_FC': 0.00061}
1605 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.13725, 'val_kl_Loss_FC': 0.00038}
1606 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.07402, 'val_kl_Loss_FC': 0.00058}
1607 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00035, 'val_kl_Loss_Z': 2.1223, 'val_kl_Loss_FC': 9e-05}
1608 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.04433, 'val_kl_Loss_FC': 0.00056}
1609 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.37183, 'val_kl_Loss_FC': 0.0003}
1610 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.27278, 'val_kl_Loss_FC': 0.00013}
1611 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.83916, 'val_kl_Loss_FC': 0.00012}
1612 not saved {'val_OrigRecLoss': 0.00062, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.95807, 'val_kl_Loss_FC': 0.00011}
1613 not saved {'val_OrigRecLoss': 0.00063, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 3.03484, 'val_kl_Loss_FC': 0.00024}
1614 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.48396, 'val_kl_Loss_FC': 0.00058}
1615 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.27264, 'val_kl_Loss_FC': 0.00033}
1616 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.22111, 'val_kl_Loss_FC': 0.00018}
1617 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.47278, 'val_kl_Loss_FC': 0.00028}
1618 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.25569, 'val_kl_Loss_FC': 0.00034}
1619 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.12803, 'val_kl_Loss_FC': 0.00051}
1620 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.11453, 'val_kl_Loss_FC': 0.00035}
1621 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.12546, 'val_kl_Loss_FC': 0.00062}
1622 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.06427, 'val_kl_Loss_FC': 0.0003}
1623 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.08772, 'val_kl_Loss_FC': 0.00024}
1624 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.17407, 'val_kl_Loss_FC': 0.00014}
1625 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.63664, 'val_kl_Loss_FC': 0.00038}
1626 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.20286, 'val_kl_Loss_FC': 0.00014}
1627 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.69078, 'val_kl_Loss_FC': 0.00016}
1628 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.63466, 'val_kl_Loss_FC': 0.00045}
1629 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.1863, 'val_kl_Loss_FC': 0.00014}
1630 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.7055, 'val_kl_Loss_FC': 0.00017}
1631 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00027, 'val_kl_Loss_Z': 2.60353, 'val_kl_Loss_FC': 0.00028}
1632 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.01864, 'val_kl_Loss_FC': 0.00015}
1633 not saved {'val_OrigRecLoss': 0.00061, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.64143, 'val_kl_Loss_FC': 0.00024}
1634 not saved {'val_OrigRecLoss': 0.00059, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.26746, 'val_kl_Loss_FC': 0.00018}
1635 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 2.46804, 'val_kl_Loss_FC': 0.00018}
1636 not saved {'val_OrigRecLoss': 0.0006, 'val_FeatRecLoss': 0.00027, 'val_kl_Loss_Z': 2.5022, 'val_kl_Loss_FC': 0.00048}
