1 saved {'val_OrigRecLoss': 0.01174, 'val_FeatRecLoss': 0.00324, 'val_kl_Loss_Z': 2.15851, 'val_kl_Loss_FC': 0.0004, 'val_kl_Loss_TC': 0.00536, 'val_kl_Loss_DTC': 0.01}
820 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.65094, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.0003, 'val_kl_Loss_DTC': 0.00094}
821 saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.60615, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00023, 'val_kl_Loss_DTC': 0.00096}
822 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.70541, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00037, 'val_kl_Loss_DTC': 0.00097}
823 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.0004, 'val_kl_Loss_Z': 5.54715, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00072}
824 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.59703, 'val_kl_Loss_FC': 0.00016, 'val_kl_Loss_TC': 0.00034, 'val_kl_Loss_DTC': 0.00057}
825 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.44368, 'val_kl_Loss_FC': 2e-05, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.00087}
826 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.61274, 'val_kl_Loss_FC': 5e-05, 'val_kl_Loss_TC': 0.00078, 'val_kl_Loss_DTC': 0.00085}
827 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.73278, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.0016}
828 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.55323, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00035, 'val_kl_Loss_DTC': 0.00087}
829 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.655, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.0012}
830 not saved {'val_OrigRecLoss': 0.00125, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.62187, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 0.00041, 'val_kl_Loss_DTC': 0.00082}
831 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.58744, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00057, 'val_kl_Loss_DTC': 0.00149}
832 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.62161, 'val_kl_Loss_FC': 0.00014, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00066}
833 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.53094, 'val_kl_Loss_FC': 2e-05, 'val_kl_Loss_TC': 0.00035, 'val_kl_Loss_DTC': 0.00139}
834 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00039, 'val_kl_Loss_Z': 5.58981, 'val_kl_Loss_FC': 7e-05, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.00105}
835 not saved {'val_OrigRecLoss': 0.00125, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.61711, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 2e-05, 'val_kl_Loss_DTC': 0.00067}
836 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.59868, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00019, 'val_kl_Loss_DTC': 0.00068}
837 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.68848, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.00064}
838 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.55848, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00017, 'val_kl_Loss_DTC': 0.00067}
839 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.53751, 'val_kl_Loss_FC': 2e-05, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00179}
840 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.57674, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 0.00011, 'val_kl_Loss_DTC': 0.00112}
841 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.62754, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00033, 'val_kl_Loss_DTC': 0.00082}
842 not saved {'val_OrigRecLoss': 0.00126, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.50928, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 2e-05, 'val_kl_Loss_DTC': 0.00086}
843 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.62436, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00029, 'val_kl_Loss_DTC': 0.00075}
844 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.59087, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00013, 'val_kl_Loss_DTC': 0.00136}
845 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.46896, 'val_kl_Loss_FC': 5e-05, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00093}
846 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00042, 'val_kl_Loss_Z': 5.48556, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00041, 'val_kl_Loss_DTC': 0.00116}
847 not saved {'val_OrigRecLoss': 0.00127, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.4737, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 2e-05, 'val_kl_Loss_DTC': 0.00076}
848 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.51449, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 6e-05, 'val_kl_Loss_DTC': 0.00075}
849 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.56123, 'val_kl_Loss_FC': 7e-05, 'val_kl_Loss_TC': 6e-05, 'val_kl_Loss_DTC': 0.00087}
850 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.53498, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00097}
851 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.55618, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00177}
852 not saved {'val_OrigRecLoss': 0.00125, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.65643, 'val_kl_Loss_FC': 2e-05, 'val_kl_Loss_TC': 2e-05, 'val_kl_Loss_DTC': 0.00075}
853 saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.48077, 'val_kl_Loss_FC': 7e-05, 'val_kl_Loss_TC': 0.00018, 'val_kl_Loss_DTC': 0.00097}
854 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.49216, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 0.00034, 'val_kl_Loss_DTC': 0.0007}
855 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.53174, 'val_kl_Loss_FC': 7e-05, 'val_kl_Loss_TC': 0.0008, 'val_kl_Loss_DTC': 0.00166}
856 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.58664, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.00142}
857 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.49933, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00062}
858 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.51333, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.00031, 'val_kl_Loss_DTC': 0.00088}
859 not saved {'val_OrigRecLoss': 0.00127, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.49177, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.00195}
860 not saved {'val_OrigRecLoss': 0.00125, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.55741, 'val_kl_Loss_FC': 0.00016, 'val_kl_Loss_TC': 0.00029, 'val_kl_Loss_DTC': 0.00073}
861 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.55439, 'val_kl_Loss_FC': 2e-05, 'val_kl_Loss_TC': 0.00018, 'val_kl_Loss_DTC': 0.00062}
862 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.60959, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00023, 'val_kl_Loss_DTC': 0.00141}
863 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.56785, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00088}
864 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.53368, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00081}
865 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.57869, 'val_kl_Loss_FC': 7e-05, 'val_kl_Loss_TC': 0.00033, 'val_kl_Loss_DTC': 0.00058}
866 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.53385, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00019, 'val_kl_Loss_DTC': 0.00085}
867 not saved {'val_OrigRecLoss': 0.00126, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.54792, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00029, 'val_kl_Loss_DTC': 0.00076}
868 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.54154, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00267}
869 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.5629, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.001}
870 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.43761, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 4e-05, 'val_kl_Loss_DTC': 0.00124}
871 saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.44608, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00056}
872 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.50204, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.0002, 'val_kl_Loss_DTC': 0.0013}
873 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.48097, 'val_kl_Loss_FC': 0.0001, 'val_kl_Loss_TC': 0.00015, 'val_kl_Loss_DTC': 0.00093}
874 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.58177, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 0.00046, 'val_kl_Loss_DTC': 0.00057}
875 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00039, 'val_kl_Loss_Z': 5.60158, 'val_kl_Loss_FC': 0.00016, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.00083}
876 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.55266, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 0.00021, 'val_kl_Loss_DTC': 0.00083}
877 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.50231, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 6e-05, 'val_kl_Loss_DTC': 0.00077}
878 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.55633, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.0003, 'val_kl_Loss_DTC': 0.00096}
879 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.59529, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00113}
880 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.46621, 'val_kl_Loss_FC': 1e-05, 'val_kl_Loss_TC': 0.00043, 'val_kl_Loss_DTC': 0.00097}
881 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.42285, 'val_kl_Loss_FC': 1e-05, 'val_kl_Loss_TC': 0.00081, 'val_kl_Loss_DTC': 0.00077}
882 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.46548, 'val_kl_Loss_FC': 5e-05, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00055}
883 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.5453, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 0.0002, 'val_kl_Loss_DTC': 0.00145}
884 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.44451, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 0.00021, 'val_kl_Loss_DTC': 0.00137}
885 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.57813, 'val_kl_Loss_FC': 0.00017, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.00118}
886 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.51731, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 0.00026, 'val_kl_Loss_DTC': 0.00088}
887 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.45316, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 0.00016, 'val_kl_Loss_DTC': 0.00065}
888 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.54885, 'val_kl_Loss_FC': 0.0001, 'val_kl_Loss_TC': 0.0004, 'val_kl_Loss_DTC': 0.00141}
889 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.49603, 'val_kl_Loss_FC': 0.00014, 'val_kl_Loss_TC': 0.00043, 'val_kl_Loss_DTC': 0.0005}
890 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00042, 'val_kl_Loss_Z': 5.69134, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00043, 'val_kl_Loss_DTC': 0.00072}
891 not saved {'val_OrigRecLoss': 0.00125, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.53327, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 2e-05, 'val_kl_Loss_DTC': 0.00071}
892 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.4924, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.0003, 'val_kl_Loss_DTC': 0.00078}
893 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.52468, 'val_kl_Loss_FC': 0.0001, 'val_kl_Loss_TC': 0.00038, 'val_kl_Loss_DTC': 0.00073}
894 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.48429, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00069}
895 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.29692, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00115}
896 not saved {'val_OrigRecLoss': 0.00127, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.48726, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00086}
897 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.48176, 'val_kl_Loss_FC': 5e-05, 'val_kl_Loss_TC': 0.0004, 'val_kl_Loss_DTC': 0.00057}
898 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.51431, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 0.0003, 'val_kl_Loss_DTC': 0.00088}
899 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00039, 'val_kl_Loss_Z': 5.18692, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00109}
900 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.44413, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.00033, 'val_kl_Loss_DTC': 0.00117}
901 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.47668, 'val_kl_Loss_FC': 0.00018, 'val_kl_Loss_TC': 0.00031, 'val_kl_Loss_DTC': 0.0005}
902 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.52281, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00108, 'val_kl_Loss_DTC': 0.00081}
903 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.51704, 'val_kl_Loss_FC': 0.0001, 'val_kl_Loss_TC': 0.00034, 'val_kl_Loss_DTC': 0.00077}
904 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.64464, 'val_kl_Loss_FC': 5e-05, 'val_kl_Loss_TC': 0.0003, 'val_kl_Loss_DTC': 0.00079}
905 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.46552, 'val_kl_Loss_FC': 2e-05, 'val_kl_Loss_TC': 0.00022, 'val_kl_Loss_DTC': 0.00075}
906 saved {'val_OrigRecLoss': 0.00118, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.5037, 'val_kl_Loss_FC': 7e-05, 'val_kl_Loss_TC': 0.00084, 'val_kl_Loss_DTC': 0.00092}
907 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00039, 'val_kl_Loss_Z': 5.30557, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 0.00013, 'val_kl_Loss_DTC': 0.00069}
908 saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.34185, 'val_kl_Loss_FC': 2e-05, 'val_kl_Loss_TC': 0.00025, 'val_kl_Loss_DTC': 0.0013}
909 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.50148, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 0.00031, 'val_kl_Loss_DTC': 0.0007}
910 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.54646, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.00061}
911 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.48816, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00038, 'val_kl_Loss_DTC': 0.00074}
912 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.44402, 'val_kl_Loss_FC': 2e-05, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.00089}
913 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.51, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.0004, 'val_kl_Loss_DTC': 0.0011}
914 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.58252, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00013, 'val_kl_Loss_DTC': 0.00106}
915 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.4972, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00156}
916 saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.41785, 'val_kl_Loss_FC': 0.0001, 'val_kl_Loss_TC': 0.00015, 'val_kl_Loss_DTC': 0.00071}
917 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.41674, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 1e-05, 'val_kl_Loss_DTC': 0.00065}
918 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.49092, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 2e-05, 'val_kl_Loss_DTC': 0.00109}
919 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00035, 'val_kl_Loss_Z': 5.45724, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00082}
920 not saved {'val_OrigRecLoss': 0.00121, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.44427, 'val_kl_Loss_FC': 0.0001, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00162}
921 not saved {'val_OrigRecLoss': 0.00118, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.42123, 'val_kl_Loss_FC': 5e-05, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00067}
922 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 5.44022, 'val_kl_Loss_FC': 0.0001, 'val_kl_Loss_TC': 0.00053, 'val_kl_Loss_DTC': 0.00089}
923 not saved {'val_OrigRecLoss': 0.00118, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.41477, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00042, 'val_kl_Loss_DTC': 0.00064}
924 not saved {'val_OrigRecLoss': 0.00124, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.46037, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00089, 'val_kl_Loss_DTC': 0.00058}
925 not saved {'val_OrigRecLoss': 0.00123, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.53357, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 0.00069, 'val_kl_Loss_DTC': 0.00076}
926 not saved {'val_OrigRecLoss': 0.00117, 'val_FeatRecLoss': 0.00038, 'val_kl_Loss_Z': 5.53493, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.0006}
927 not saved {'val_OrigRecLoss': 0.00122, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.44442, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00048, 'val_kl_Loss_DTC': 0.00084}
928 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.38273, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00075}
929 not saved {'val_OrigRecLoss': 0.00119, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.46837, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00019, 'val_kl_Loss_DTC': 0.00098}
930 not saved {'val_OrigRecLoss': 0.0012, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 5.50411, 'val_kl_Loss_FC': 1e-05, 'val_kl_Loss_TC': 0.00019, 'val_kl_Loss_DTC': 0.00103}
